Time	V/V	Vw	Hct	Em	pHi	pHo	MCHC	Density	QNa	QK	QA	QCa	QMg	CNa	CK	CA	CCa2+	CMg2+	CHb	CX	COs	rA	rH	fHb	nHb	MNa	MK	MA	FNaP	FCaP	FKP	FNa	FK	FA	FH	FW	FNaG	FKG	FAG	FHG
       22.2315124514	        0.6746933498	        0.4246933498	        6.7469334976	      -51.1987319150	        6.9490474173	        7.3812377394	       50.3932638617	        1.1333939338	        7.3545979249	       38.2863360463	       22.6975160555	        0.9815221776	        3.8149256109	       17.3174313399	       90.1505428995	       53.4444819270	        0.2834399935	        0.3774502149	       12.4120564461	       78.7570757653	       71.6833941213	        2.7594133990	        2.7051435873	        5.7753035875	       -3.4104741729	      142.0393203993	       12.1020215263	      147.4754195294	       -3.4647658567	       -7.0261638446	        2.3098439045	       -0.6702525092	      -75.9969766554	      -53.5487840727	       18.3511074444	       -0.3140757142	        0.4759172208	      -77.9542676076	      -85.6594352486	        0.0000000000
       22.5152968948	        0.6732277702	        0.4232277702	        6.7322777016	      -51.0118243976	        6.9474102357	        7.3829784251	       50.5029672080	        1.1336843250	        7.3514420271	       37.9309840473	       22.4475914185	        0.9855964108	        3.8219924829	       17.3699424882	       89.6230982970	       53.0390324102	        0.2846360966	        0.3773849650	       12.4550376915	       79.0298006932	       72.3096070061	        2.7805781273	        2.7262657618	        5.8056513996	       -3.3941023567	      142.0165428986	       12.1395313408	      147.4791734126	       -3.4577849704	       -7.0201543951	        2.3051899803	       -0.6642684359	      -74.2884806544	      -52.1531624270	       18.1433627760	       -0.3057731076	        0.4745897788	      -76.2500205450	      -83.9481792195	        0.0000000000
       22.8055452391	        0.6717688898	        0.4217688898	        6.7176888977	      -50.8229775293	        6.9457551962	        7.3847390040	       50.6126444937	        1.1339746472	        7.3482439617	       37.5758140805	       22.1987160724	        0.9896863069	        3.8290277336	       17.4224418631	       89.0910045563	       52.6324169722	        0.2858369037	        0.3773152889	       12.4981191294	       79.3031613635	       72.9410930976	        2.8021308608	        2.7477917024	        5.8361656136	       -3.3775519621	      141.9938794857	       12.1770238726	      147.4829198757	       -3.4504884443	       -7.0140562210	        2.3003256295	       -0.6579710837	      -72.5755596742	      -50.7615064072	       17.9276883851	       -0.2975049312	        0.4732512778	      -74.5411275749	      -82.2320944034	        0.0000000000
       23.1025719346	        0.6703167838	        0.4203167838	        6.7031678384	      -50.6321579702	        6.9440821457	        7.3865196795	       50.7222865658	        1.1342648762	        7.3450031801	       37.2208406717	       21.9509078414	        0.9937911200	        3.8360299929	       17.4749223975	       88.5542574134	       52.2246759710	        0.2870421936	        0.3772410951	       12.5412974977	       79.5771370770	       73.5778432012	        2.8240799093	        2.7697306302	        5.8668445761	       -3.3608214566	      141.9713313564	       12.2144976685	      147.4866581783	       -3.4428723692	       -7.0078681252	        2.2952482461	       -0.6513567553	      -70.8582945817	      -49.3740254562	       17.7039086036	       -0.2892721889	        0.4719015420	      -72.8276655493	      -80.5112553282	        0.0000000000
       23.4067142310	        0.6688715320	        0.4188715320	        6.6887153204	      -50.4393325359	        6.9423909381	        7.3883206492	       50.8318838096	        1.1345549866	        7.3417191143	       36.8660797803	       21.7041854460	        0.9979100640	        3.8429978644	       17.5273766603	       88.0128558776	       51.8158523224	        0.2882517330	        0.3771622936	       12.5845693161	       79.8517057513	       74.2198439424	        2.8464336866	        2.7920919155	        5.8976864506	       -3.3439093805	      141.9488997776	       12.2519511231	      147.4903875526	       -3.4349329243	       -7.0015889330	        2.2899552829	       -0.6444218443	      -69.1367735886	      -47.9909356906	       17.4718464540	       -0.2810759070	        0.4705403984	      -71.1097186776	      -78.7857439278	        0.0000000000
       23.7183343971	        0.6674332189	        0.4174332189	        6.6743321888	      -50.2444683106	        6.9406814359	        7.3901421028	       50.9414261059	        1.1348449515	        7.3383911754	       36.5115489503	       21.4585685838	        1.0020423113	        3.8499299240	       17.5797968240	       87.4668025909	       51.4059916975	        0.2894652762	        0.3770787961	       12.6279308668	       80.1268437950	       74.8670773566	        2.8692006969	        2.8148850653	        5.9286892007	       -3.3268143593	      141.9265860949	       12.2893824627	      147.4941072025	       -3.4266663922	       -6.9952174966	        2.2844442615	       -0.6371628496	      -67.4110929861	      -46.6124603214	       17.2313239380	       -0.2729171361	        0.4691676772	      -69.3873792675	      -77.0556502928	        0.0000000000
       24.0378222135	        0.6660019343	        0.4160019343	        6.6600193429	      -50.0475327802	        6.9389535117	        7.3919842213	       51.0509027822	        1.1351347427	        7.3350187519	       36.1572674810	       21.2140780201	        1.0061869901	        3.8568247187	       17.6321746302	       86.9161042317	       50.9951427425	        0.2906825646	        0.3769905163	       12.6713781716	       80.4025259669	       75.5195204323	        2.8923895173	        2.8381197089	        5.9598505711	       -3.3095351168	      141.9043917409	       12.3267897274	      147.4978163019	       -3.4180691759	       -6.9887527019	        2.2787127839	       -0.6295763916	      -65.6813579757	      -45.2388301244	       16.9821623724	       -0.2647969534	        0.4677832135	      -67.6607485649	      -75.3210735209	        0.0000000000
       24.3655977791	        0.6645777742	        0.4145777742	        6.6457777417	      -49.8484939861	        6.9372070491	        7.3938471751	       51.1603025583	        1.1354243303	        7.3316012066	       35.8032566181	       20.9707356889	        1.0103431830	        3.8636807650	       17.6845013490	       86.3607719684	       50.5833573230	        0.2919033260	        0.3768973704	       12.7149069678	       80.6787252183	       76.1771445971	        2.9160087784	        2.8618055793	        5.9911680668	       -3.2920704906	      141.8823182445	       12.3641707505	      147.5015139927	       -3.4091378170	       -6.9821934742	        2.2727585447	       -0.6216592305	      -63.9476836144	      -43.8702839663	       16.7241827842	       -0.2567164656	        0.4663868475	      -65.9299377073	      -73.5821226821	        0.0000000000
       24.7021146800	        0.6631608411	        0.4131608411	        6.6316084107	      -49.6473207045	        6.9354419449	        7.3957311223	       51.2696134847	        1.1357136828	        7.3281378751	       35.4495397704	       20.7285648073	        1.0145099239	        3.8704965472	       17.7367677344	       85.8008219713	       50.1706907981	        0.2931272735	        0.3767992769	       12.7585126794	       80.9554125142	       76.8399151419	        2.9400671395	        2.8859524911	        6.0226389292	       -3.2744194494	      141.8603672419	       12.4015231356	      147.5051993839	       -3.3998690171	       -6.9755387868	        2.2665793448	       -0.6134082860	      -62.2101958898	      -42.5070693966	       16.4572063690	       -0.2486768114	        0.4649784263	      -64.1950688088	      -71.8389179169	        0.0000000000
       25.0478635772	        0.6617512449	        0.4117512449	        6.6175124495	      -49.4439826543	        6.9336581113	        7.3976362067	       51.3788228726	        1.1360027664	        7.3246280624	       35.0961427546	       20.4875900039	        1.0186861952	        3.8772705156	       17.7889639734	       85.2362759921	       49.7572023283	        0.2943541054	        0.3766961578	       12.8021903858	       81.2325566321	       77.5077905700	        2.9645732607	        2.9105703135	        6.0542601097	       -3.2565811128	      141.8385404885	       12.4388442306	      147.5088715489	       -3.3902596608	       -6.9687876690	        2.2601731072	       -0.6048206598	      -60.4690329470	      -41.1494433148	       16.1810550280	       -0.2406791657	        0.4635578052	      -62.4562761985	      -70.0915916902	        0.0000000000
       25.4033762805	        0.6603491040	        0.4103491040	        6.6034910401	      -49.2384507402	        6.9318554774	        7.3995625549	       51.4879172147	        1.1362915456	        7.3210710400	       34.7430940741	       20.2478374641	        1.0228709255	        3.8840010835	       17.8410796282	       84.6671620208	       49.3429552212	        0.2955835035	        0.3765879382	       12.8459347857	       81.5101239336	       78.1807218628	        2.9895357678	        2.9356689377	        6.0860282391	       -3.2385547736	      141.8168398730	       12.4761310981	      147.5125295237	       -3.3803068415	       -6.9619392161	        2.2535378943	       -0.5958936602	      -58.7243464937	      -39.7976727253	       15.8955519930	       -0.2327247427	        0.4621248491	      -60.7137078368	      -68.3402902238	        0.0000000000
       25.7692303879	        0.6589545457	        0.4089545457	        6.5895454569	      -49.0306973346	        6.9300339924	        7.4015102743	       51.5968820954	        1.1365799820	        7.3174660416	       34.3904252353	       20.0093350958	        1.0270629852	        3.8906866253	       17.8931035706	       84.0935150324	       48.9280173234	        0.2968151330	        0.3764745474	       12.8897401559	       81.7880781043	       78.8586516458	        3.0149632128	        2.9612582381	        6.1179395932	       -3.2203399239	      141.7952674327	       12.5133804816	      147.5161723047	       -3.3700078909	       -6.9549926013	        2.2466719272	       -0.5866248303	      -56.9763034120	      -38.4520355946	       15.6005225559	       -0.2248148016	        0.4606794350	      -58.9675269415	      -66.5851751424	        0.0000000000
       26.1460545876	        0.6575677078	        0.4075677078	        6.5756770777	      -48.8206966073	        6.9281936284	        7.4034794492	       51.7057020870	        1.1368680349	        7.3138122596	       34.0381711097	       19.7721127174	        1.0312611837	        3.8973254722	       17.9450239069	       83.5153778398	       48.5124614646	        0.2980486404	        0.3763559191	       12.9336003048	       82.0663798581	       79.5415132407	        3.0408640253	        2.9873480259	        6.1499900543	       -3.2019362841	      141.7738253715	       12.5505887674	      147.5197988456	       -3.3593604116	       -6.9479470880	        2.2395736077	       -0.5770119790	      -55.2250876138	      -37.1128218288	       15.2957949192	       -0.2169506510	        0.4592214533	      -57.2179138579	      -64.8264253651	        0.0000000000
       26.5345347351	        0.6561887397	        0.4061887397	        6.5618873966	      -48.6084249100	        6.9263343837	        7.4054701378	       51.8143606325	        1.1371556605	        7.3101088394	       33.6863703491	       19.5362022730	        1.0354642643	        3.9039159092	       17.9968278919	       82.9328020686	       48.0963659630	        0.2992836530	        0.3762319921	       12.9775085193	       82.3449865975	       80.2292295822	        3.0672464562	        3.0139479926	        6.1821750656	       -3.1833438372	      141.7525160808	       12.5877519397	      147.5234080549	       -3.3483623144	       -6.9408020451	        2.2322415429	       -0.5670532165	      -53.4709021829	      -35.7803343909	       14.9812011913	       -0.2091336559	        0.4577508114	      -55.4650682184	      -63.0642392894	        0.0000000000
       26.9354208450	        0.6548178039	        0.4048178039	        6.5481780387	      -48.3938612273	        6.9244562867	        7.4074823672	       51.9228399092	        1.1374428115	        7.3063548740	       33.3350658626	       19.3016380798	        1.0396708994	        3.9104561701	       18.0485018302	       82.3458492784	       47.6798152040	        0.3005197772	        0.3761027106	       13.0214575028	       82.6238520245	       80.9217119775	        3.0941185103	        3.0410676442	        6.2144895808	       -3.1645628672	      141.7313421627	       12.6248655308	      147.5269987922	       -3.3370118603	       -6.9335569643	        2.2246745735	       -0.5567469940	      -51.7139718561	      -34.4548905856	       14.6565785484	       -0.2013652443	        0.4562674359	      -53.7092114417	      -61.2988373196	        0.0000000000
       27.3495351638	        0.6534550777	        0.4034550777	        6.5345507767	      -48.1769877039	        6.9225594005	        7.4095161295	       52.0311206722	        1.1377294371	        7.3025493975	       32.9843053670	       19.0684571126	        1.0438796854	        3.9169444325	       18.1000309620	       81.7545922527	       47.2629003032	        0.3017565966	        0.3759680258	       13.0654393048	       82.9029256915	       81.6188586799	        3.1214878672	        3.0687162214	        6.2469280042	       -3.1455940046	      141.7103064576	       12.6619245621	      147.5305698646	       -3.3253077077	       -6.9262114798	        2.2168718052	       -0.5460921488	      -49.9545459062	      -33.1368235407	       14.3217705956	       -0.1936469163	        0.4547712764	      -51.9505896383	      -59.5304648034	        0.0000000000
       27.7777815263	        0.6521007551	        0.4021007551	        6.5210075510	      -47.9577902654	        6.9206438278	        7.4115713752	       52.1391820729	        1.1380154820	        7.2986913770	       32.6341420249	       18.8366993336	        1.0480891354	        3.9233788109	       18.1513993307	       81.1591164927	       46.8457198717	        0.3029936706	        0.3758278955	       13.1094452388	       83.1821524819	       82.3205532413	        3.1493617864	        3.0969026046	        6.2794841232	       -3.1264382783	      141.6894120757	       12.6989234762	      147.5341200223	       -3.3132489678	       -6.9187653914	        2.2088326452	       -0.5350879558	      -48.1929015032	      -31.8264839233	       13.9766289663	       -0.1859802535	        0.4532623097	      -50.1894769953	      -57.7593954551	        0.0000000000
       28.2211562430	        0.6507550492	        0.4007550492	        6.5075504925	      -47.7362593492	        6.9187097176	        7.4136480069	       52.2470014477	        1.1383008862	        7.2947797035	       32.2846351867	       18.6064080750	        1.0522976724	        3.9297573501	       18.2025896298	       80.5595219511	       46.4283809026	        0.3042305316	        0.3756822863	       13.1534657876	       83.4614720057	       83.0266626025	        3.1777469962	        3.1256352011	        6.3121510287	       -3.1070971764	      141.6686624341	       12.7358560585	      147.5376479533	       -3.3008352657	       -6.9112186918	        2.2005568438	       -0.5237341861	      -46.4293476492	      -30.5242419370	       13.6210152015	       -0.1783669309	        0.4517405442	      -48.4261797392	      -55.9859353601	        0.0000000000
       28.6807608239	        0.6494181949	        0.3994181949	        6.4941819490	      -47.5123907681	        6.9167572717	        7.4157458719	       52.3545540713	        1.1385855843	        7.2908131815	       31.9358512568	       18.3776304861	        1.0565036201	        3.9360780154	       18.2535830229	       79.9559250537	       46.0109998006	        0.3054666829	        0.3755311737	       13.1974904917	       83.7408178958	       83.7370348703	        3.2066495603	        3.1549218089	        6.3449210229	       -3.0875727169	      141.6480612996	       12.7727153443	      147.5411522783	       -3.2880668132	       -6.9035715972	        2.1920445421	       -0.5120311747	      -44.6642298005	      -29.2304896577	       13.2548029649	       -0.1708087304	        0.4502060260	      -46.6610407892	      -54.2104276786	        0.0000000000
       29.1578169111	        0.6480904517	        0.3980904517	        6.4809045173	      -47.2861867334	        6.9147867531	        7.4178647524	       52.4618128676	        1.1388695046	        7.2867905164	       31.5878647102	       18.1504180573	        1.0607051925	        3.9423386825	       18.3043589333	       79.3484610666	       45.5937035877	        0.3067015956	        0.3753745439	       13.2415078195	       84.0201169816	       84.4514967166	        3.2360747194	        3.1847694551	        6.3777855111	       -3.0678675310	      141.6276128396	       12.8094935119	      147.5446315432	       -3.2749444910	       -6.8958245848	        2.1832963273	       -0.4999798984	      -42.8979353192	      -27.9456437765	       12.8778806655	       -0.1633075573	        0.4486588454	      -44.8944452449	      -52.4332581907	        0.0000000000
       29.6536838877	        0.6467721079	        0.3967721079	        6.4677210795	      -47.0576570721	        6.9127984961	        7.4200043552	       52.5687480679	        1.1391525684	        7.2827102992	       31.2407592899	       17.9248272381	        1.0649004824	        3.9485371245	       18.3548947957	       78.7372868813	       45.1766313183	        0.3079347048	        0.3752123949	       13.2855050138	       84.2992883164	       85.1698503231	        3.2660267024	        3.2151842010	        6.4107348749	       -3.0479849606	      141.6073216815	       12.8461817542	      147.5480842119	       -3.2614699452	       -6.8879784356	        2.1743132968	       -0.4875820657	      -41.1308999320	      -26.6701488391	       12.4901545661	       -0.1558654595	        0.4470991447	      -43.1268268866	      -50.6548618642	        0.0000000000
       30.1698797404	        0.6454634847	        0.3954634847	        6.4546348472	      -46.8268206785	        6.9107929174	        7.4221642987	       52.6753268075	        1.1394346886	        7.2785709895	       30.8946294252	       17.7009201680	        1.0690874465	        3.9546709970	       18.4051657628	       78.1225843063	       44.7599357509	        0.3091654056	        0.3750447386	       13.3294679107	       84.5782420272	       85.8918697726	        3.2965084999	        3.2461709075	        6.4437583216	       -3.0279291742	      141.5871929837	       12.8827701288	      147.5515086565	       -3.2476456997	       -6.8800342860	        2.1650971331	       -0.4748402223	      -39.3636154147	      -25.4044810897	       12.0915524850	       -0.1484846502	        0.4455271276	      -41.3586759071	      -48.8757306659	        0.0000000000
       30.7081059048	        0.6441649414	        0.3941649414	        6.4416494141	      -46.5937072545	        6.9087705304	        7.4243440977	       52.7815126440	        1.1397157688	        7.2743708935	       30.5495819192	       17.4787655480	        1.0732638883	        3.9607378189	       18.4551443552	       77.5045639770	       44.3437853333	        0.3103930480	        0.3748716020	       13.3733807237	       84.8568779451	       86.6172967656	        3.3275215915	        3.2777329528	        6.4768437058	       -3.0077053040	      141.5672325198	       12.9192473780	      147.5549031469	       -3.2334752878	       -6.8719936882	        2.1556501919	       -0.4617578742	      -37.5966387778	      -24.1491530581	       11.6820282202	       -0.1411675359	        0.4439430707	      -39.5905481538	      -47.0964228967	        0.0000000000
       31.2702770096	        0.6428768818	        0.3928768818	        6.4287688183	      -46.3583594025	        6.9067319611	        7.4265431457	       52.8872649819	        1.1399957014	        7.2701081399	       30.2057379678	       17.2584396831	        1.0774274380	        3.9667349510	       18.5048000433	       76.8834700257	       43.9283665732	        0.3116169310	        0.3746930305	       13.4172257857	       85.1350839685	       87.3458355080	        3.3590656186	        3.3098718907	        6.5099773160	       -2.9873196106	      141.5474467798	       12.9556007147	      147.5582658372	       -3.2189634085	       -6.8638586830	        2.1459756057	       -0.4483396335	      -35.8306033024	      -22.9047190632	       11.2615668574	       -0.1339167493	        0.4423473369	      -37.8230762287	      -45.3175744030	        0.0000000000
       31.8585566834	        0.6415997618	        0.3915997618	        6.4159976177	      -46.1208351558	        6.9046779679	        7.4287606922	       52.9925383793	        1.1402743663	        7.2657806481	       29.8632355888	       17.0400277383	        1.0815755271	        3.9726595678	       18.5540987441	       76.2595856889	       43.5138868856	        0.3128362950	        0.3745090897	       13.4609832385	       85.4127340940	       88.0771465742	        3.3911379863	        3.3425870343	        6.5431436184	       -2.9667796793	      141.5278430913	       12.9918155642	      147.5615947505	       -3.2041161111	       -6.8556318870	        2.1360774074	       -0.4345913905	      -34.0662318646	      -21.6717818542	       10.8301911728	       -0.1267351896	        0.4407403916	      -36.0569828901	      -43.5399121110	        0.0000000000
       32.4754009108	        0.6403340982	        0.3903340982	        6.4033409820	      -45.8812110518	        6.9026094659	        7.4309958169	       53.0972817089	        1.1405516281	        7.2613860926	       29.5222325606	       16.8236252590	        1.0857053587	        3.9785086251	       18.6030022129	       75.6332400801	       43.1005780345	        0.3140503135	        0.3743198691	       13.5046306581	       85.6896860354	       88.8108394981	        3.4237333811	        3.3758749499	        6.5763249471	       -2.9460946587	      141.5084297673	       13.0278752517	      147.5648877594	       -3.1889410168	       -6.8473165973	        2.1259606779	       -0.4205205199	      -32.3043531139	      -20.4510006740	       10.3879693856	       -0.1196260715	        0.4391228224	      -34.2930973213	      -41.7642704539	        0.0000000000
       33.1236108459	        0.6390804803	        0.3890804803	        6.3908048035	      -45.6395858838	        6.9005275549	        7.4332473973	       53.2014371361	        1.1408273336	        7.2569218570	       29.1829100004	       16.6093400254	        1.0898138707	        3.9842788182	       18.6514673020	       75.0048164188	       42.6887003189	        0.3152580818	        0.3741254861	       13.5481425971	       85.9657783244	       89.5464637715	        3.4568431801	        3.4097288360	        6.6095011275	       -2.9252755492	      141.4892162857	       13.0637606220	      147.5681425633	       -3.1734475850	       -6.8389169200	        2.1156317233	       -0.4061361288	      -30.5459212241	      -19.2431011071	        9.9350246003	       -0.1125929849	        0.4374953635	      -32.5323749899	      -39.9916114244	        0.0000000000
       33.8063975466	        0.6378395834	        0.3878395834	        6.3783958341	      -45.3960853065	        6.8984335557	        7.4355140698	       53.3049388662	        1.1411013088	        7.2523849800	       28.8454767462	       16.3972943258	        1.0938976904	        3.9899665321	       18.6994450548	       74.3747620932	       42.2785476967	        0.3164586038	        0.3739260903	       13.5914900257	       86.2408267611	       90.2834978388	        3.4904547270	        3.4441377591	        6.6426490155	       -2.9043355569	      141.4702135097	       13.0994495741	      147.5713566598	       -3.1576474363	       -6.8304379252	        2.1050982909	       -0.3914493566	      -28.7920401508	      -18.0488871855	        9.4715463694	       -0.1056399686	        0.4358589253	      -30.7759220348	      -38.2230491954	        0.0000000000
       34.5274618339	        0.6366121854	        0.3866121854	        6.3661218542	      -45.1508675221	        6.8963290527	        7.4377941806	       53.4077115998	        1.1413733542	        7.2477720873	       28.5101747600	       16.1876277640	        1.0979530784	        3.9955677779	       18.7468795877	       73.7436010423	       41.8704540992	        0.3176507759	        0.3737218698	       13.6346396420	       86.5146200375	       91.0213355537	        3.5245504374	        3.4790857084	        6.6757419296	       -2.8832905275	      141.4514339596	       13.1349164871	      147.5745273096	       -3.1415547471	       -6.8218858390	        2.0943698314	       -0.3764737412	      -27.0439936027	      -16.8692563660	        8.9978049299	       -0.0987716018	        0.4342146302	      -29.0250253956	      -36.4598805355	        0.0000000000
       35.2910934529	        0.6353991882	        0.3853991882	        6.3539918824	      -44.9041303411	        6.8942159484	        7.4400857265	       53.5096686138	        1.1416432404	        7.2430793082	       28.1772858318	       15.9805007482	        1.1019758590	        4.0010781147	       18.7937067054	       73.1119490955	       41.4648012656	        0.3188333661	        0.3735130577	       13.6775530161	       86.7869143076	       91.7592693999	        3.5591066878	        3.5145504194	        6.7087489474	       -2.8621594841	      141.4328921510	       13.1701315075	      147.5776514932	       -3.1251867342	       -6.8132682807	        2.0834578228	       -0.3612256686	      -25.3032823042	      -15.7052181795	        8.5141688430	       -0.0919931175	        0.4325638588	      -27.2811902666	      -34.7036226172	        0.0000000000
       36.1022950125	        0.6342016437	        0.3842016437	        6.3420164373	      -44.6561200033	        6.8920965298	        7.4423862796	       53.6107093636	        1.1419107013	        7.2383021723	       27.8471399552	       15.7760988554	        1.1059613328	        4.0064925501	       18.8398521725	       72.4805330989	       41.0620285279	        0.3200049886	        0.3732999416	       13.7201855210	       87.0574264047	       92.4964695639	        3.5940924291	        3.5505019034	        6.7416340269	       -2.8409652983	      141.4146050171	       13.2050596596	      147.5807258559	       -3.1085642558	       -6.8045945579	        2.0723761705	       -0.3457249304	      -23.5716706140	      -14.5579176067	        8.0211269817	       -0.0853105455	        0.4309083055	      -25.5461869512	      -32.9560603103	        0.0000000000
       36.9669378967	        0.6330207868	        0.3830207868	        6.3302078685	      -44.4071422650	        6.8899735530	        7.4446928943	       53.7107164668	        1.1421754259	        7.2334354791	       27.5201258550	       15.5746383275	        1.1099041659	        4.0118054155	       18.8852295423	       71.8502149229	       40.6626451156	        0.3211640713	        0.3730828739	       13.7624849889	       87.3258253134	       93.2319576626	        3.6294674441	        3.5869005965	        6.7743549030	       -2.8197355301	      141.3965924409	       13.2396597269	      147.5837466387	       -3.0917125612	       -6.7958760362	        2.0611417075	       -0.3299954177	      -21.8512452078	      -13.4286645634	        7.5193161038	       -0.0787308919	        0.4292500500	      -23.8221098374	      -31.2193057056	        0.0000000000
       37.8919595906	        0.6318580774	        0.3818580774	        6.3185807741	      -44.1575764123	        6.8878503489	        7.4470019881	       53.8095518847	        1.1424370491	        7.2284731359	       27.1967043059	       15.3763730337	        1.1137982496	        4.0170102067	       18.9297374169	       71.2220217799	       40.2672457215	        0.3223088143	        0.3728622860	       13.8043900112	       87.5917213821	       93.9645735506	        3.6651801470	        3.6236950199	        6.8068616921	       -2.7985034893	      141.3788779285	       13.2738828369	      147.5867095911	       -3.0746622330	       -6.7871266067	        2.0497748220	       -0.3140659942	      -20.1444893815	      -12.3189713119	        7.0095556356	       -0.0722623679	        0.4275916468	      -22.1114520655	      -29.4958734747	        0.0000000000
       38.8856147679	        0.6307152534	        0.3807152534	        6.3071525335	      -43.9078930653	        6.8857309583	        7.4493091919	       53.9070520640	        1.1426951378	        7.2234079527	       26.8774250687	       15.1816033379	        1.1176365223	        4.0220993801	       18.9732559678	       70.5971847255	       39.8765303053	        0.3234371381	        0.3726387057	       13.8458277756	       87.8546526027	       94.6929331556	        3.7011647886	        3.6608188050	        6.8390951188	       -2.7773095827	      141.3614894662	       13.3076706619	      147.5896098591	       -3.0574503779	       -6.7783632770	        2.0383002519	       -0.2979715979	      -18.4543776197	      -11.2306001785	        6.4928917860	       -0.0659146802	        0.4259362389	      -20.4172005552	      -27.7887767718	        0.0000000000
       39.9577960860	        0.6295943988	        0.3795943988	        6.2959439882	      -43.6586768883	        6.8836203030	        7.4516091587	       54.0030217289	        1.1429491752	        7.2182313848	       26.5629485169	       14.9906874386	        1.1214107396	        4.0270640921	       19.0156425048	       69.9771877544	       39.4913293904	        0.3245466157	        0.3724127791	       13.8867113051	       88.1140670872	       95.4153746839	        3.7373378947	        3.6981868988	        6.8709842516	       -2.7562030302	      141.3444606165	       13.3409531215	      147.5924418418	       -3.0401221399	       -6.7696069261	        2.0267480933	       -0.2817546421	      -16.7844964299	      -10.1656246430	        5.9706537295	       -0.0596994041	        0.4242877032	      -18.7429574190	      -26.1016497603	        0.0000000000
       41.1204447955	        0.6284980313	        0.3784980313	        6.2849803132	      -43.4106556147	        6.8815244058	        7.4538953184	       54.0972259346	        1.1431985392	        7.2129332086	       26.2540733045	       14.8040558928	        1.1251111807	        4.0318938636	       19.0567258260	       69.3638305400	       39.1126364410	        0.3256343865	        0.3721852992	       13.9269359236	       88.3693006454	       96.1298898442	        3.7735937139	        3.7356907117	        6.9024436080	       -2.7352440584	      141.3278319199	       13.3736454432	      147.5951990075	       -3.0227326287	       -6.7608832671	        2.0151550858	       -0.2654667991	      -15.1391990098	       -9.1265076677	        5.4445253191	       -0.0536304609	        0.4226508358	      -17.0930953647	      -24.4389044359	        0.0000000000
       42.3880752791	        0.6274292131	        0.3774292131	        6.2742921312	      -43.1647370825	        6.8794506699	        7.4561595660	       54.1893799159	        1.1434424762	        7.2075011172	       25.9517716916	       14.6222301802	        1.1287262728	        4.0365761511	       19.0962990322	       68.7593084731	       38.7416492206	        0.3266970460	        0.3719572417	       13.9663747432	       88.6195481462	       96.8340360618	        3.8097984115	        3.7731919236	        6.9333694564	       -2.7145066985	      141.3116526860	       13.4056444097	      147.5978736587	       -3.0053493737	       -6.7522240750	        2.0035662492	       -0.2491712707	      -13.5238028451	       -8.1162018809	        4.9166365271	       -0.0477247288	        0.4210315889	      -15.4729562258	      -22.8059309662	        0.0000000000
       43.7784395089	        0.6263916923	        0.3763916923	        6.2639169234	      -42.9220561379	        6.8774082328	        7.4583918663	       54.2791362274	        1.1436800665	        7.2019202257	       25.6572342722	       14.4458462221	        1.1322421139	        4.0410958027	       19.1341104822	       68.1663139612	       38.3798221805	        0.3277305059	        0.3717298105	       14.0048729470	       88.8638272437	       97.5248253089	        3.8457827120	        3.8105146313	        6.9636351346	       -2.6940823279	      141.2959832599	       13.4368236077	      147.6004566331	       -2.9880554288	       -6.7436687420	        1.9920369525	       -0.2329456601	      -11.9448400886	       -7.1382765505	        4.3896792280	       -0.0420028164	        0.4194373703	      -13.8891025180	      -21.2093515374	        0.0000000000
       45.3133521653	        0.6253900781	        0.3753900781	        6.2539007815	      -42.6840329614	        6.8754084073	        7.4605797626	       54.3660687755	        1.1439101821	        7.1961724861	       25.3719254914	       14.2756835715	        1.1356418813	        4.0454343828	       19.1698526547	       67.5881622038	       38.0289315104	        0.3287298199	        0.3715044943	       14.0422406886	       89.1009333249	       98.1985859869	        3.8813327399	        3.8474355655	        6.9930852322	       -2.6740840733	      141.2808978334	       13.4670275300	      147.6029369339	       -2.9709532276	       -6.7352662106	        1.9806354850	       -0.2168855385	      -10.4103687414	       -6.1970751641	        3.8670513179	       -0.0364900245	        0.4178774155	      -12.3496300837	      -19.6573358450	        0.0000000000
       47.0196735617	        0.6244300492	        0.3744300492	        6.2443004917	      -42.4524428849	        6.8734652073	        7.4627077888	       54.4496538003	        1.1441314365	        7.1902360451	       25.0976497540	       14.1127001276	        1.1389051264	        4.0495693703	       19.2031490554	       67.0289412120	       37.6911526165	        0.3296889774	        0.3712831344	       14.0782446310	       89.3293858161	       98.8507980669	        3.9161790247	        3.8836723359	        7.0215286535	       -2.6546520731	      141.2664877821	       13.4960645531	      147.6053012921	       -2.9541691992	       -6.7270772884	        1.9694461328	       -0.2011087157	       -8.9303441022	       -5.2979026548	        3.3530297201	       -0.0312174888	        0.4163632332	      -10.8645413010	      -18.1599777109	        0.0000000000
